"countyFIPS","stateFIPS","2000_Food_Average","2000_Food_at_Home_Average","2000_Meat_Poultry_Fish_Eggs_Average","2000_Fruit_Vegetables_Average","2000_Food_Away_from_Home_Average","2010_Food_Average","2010_Food_at_Home_Average","2010_Meat_Poultry_Fish_Eggs_Average","2010_Fruit_Vegetables_Average","2010_Food_Away_from_Home_Average","2000_Bakery_Cereal_Products_Average","2000_Flour_Average","2000_Rice_Average","2000_Pasta_Cornmeal_Other_Cereal_Products_Average","2000_Bread_Average","2000_Beef_Average","2000_Pork_Average","2000_Poultry_Average","2000_Seafood_Average","2000_Eggs_Average","2000_Dairy_Products_Average","2000_Lunch_Away_from_Home_Average","2000_Dinner_Away_from_Home_Average","2000_Breakfast_and_Brunch_Away_from_Home_Average","2000_Alcoholic_Beverages_Average","2010_Bakery_Cereal_Products_Average","2010_Flour_Average","2010_Rice_Average","2010_Pasta_Cornmeal_Other_Cereal_Products_Average","2010_Bread_Average","2010_Beef_Average","2010_Pork_Average","2010_Poultry_Average","2010_Seafood_Average","2010_Eggs_Average","2010_Dairy_Products_Average","2010_Lunch_Away_from_Home_Average","2010_Dinner_Away_from_Home_Average","2010_Breakfast_and_Brunch_Away_from_Home_Average","2010_Alcoholic_Beverages_Average","countyName","stateName","2021_Alcoholic_Beverages_Average","2026_Alcoholic_Beverages_Average","2021_Lunch_Away_from_Home_Average","2021_Dinner_Away_from_Home_Average","2021_Breakfast_and_Brunch_Away_from_Home_Average","2026_Lunch_Away_from_Home_Average","2026_Dinner_Away_from_Home_Average","2026_Breakfast_and_Brunch_Away_from_Home_Average","2021_Bakery_Cereal_Products_Average","2021_Flour_Average","2021_Rice_Average","2021_Pasta_Cornmeal_Other_Cereal_Products_Average","2021_Bread_Average","2026_Bakery_Cereal_Products_Average","2026_Flour_Average","2026_Rice_Average","2026_Pasta_Cornmeal_Other_Cereal_Products_Average","2026_Bread_Average","2021_Dairy_Products_Average","2021_Fruit_Vegetables_Average","2026_Dairy_Products_Average","2026_Fruit_Vegetables_Average","2021_Meat_Poultry_Fish_Eggs_Average","2021_Beef_Average","2021_Pork_Average","2021_Poultry_Average","2021_Seafood_Average","2021_Eggs_Average","2026_Meat_Poultry_Fish_Eggs_Average","2026_Beef_Average","2026_Pork_Average","2026_Poultry_Average","2026_Seafood_Average","2026_Eggs_Average","2021_Annual_Budget_Expenditures_Average","2021_Food_Away_from_Home_Average","2021_Food_Average","2021_Food_at_Home_Average","2026_Food_Away_from_Home_Average","2026_Annual_Budget_Expenditures_Average","2026_Food_Average","2026_Food_at_Home_Average"
"01051",1,6409.34846153846,3798.75923076923,957.926923076923,612.515384615385,2610.59,6255.89384615385,3664.51769230769,846.282307692308,618.936923076923,2591.37538461538,526.324615384615,8.90692307692308,17.7746153846154,27.5438461538462,99.5015384615385,298.805384615385,210.722307692308,160.819230769231,124.089230769231,42.6892307692308,434.155384615385,885.459230769231,1006.64846153846,236.463846153846,407.945384615385,492.996153846154,5.83384615384615,16.1115384615385,25.0030769230769,95.4530769230769,250.21,175.383076923077,147.42,118.342307692308,42.0815384615385,413,835.808461538462,1137.13538461538,228.076923076923,419.711538461538,"Elmore ","Alabama",548.05,613.24,1104.78,1593.82,341.38,1236.14,1783.21,381.93,649.23,12.98,30.44,46.22,122.37,726.26,14.52,34.06,51.71,136.88,499.46,953.6,558.81,1066.9,1095.76,304.53,219.7,200.98,159.2,66.2,1225.71,340.64,245.7,224.85,178.09,74.06,72105.84,3437.04,8490.04,5053,3845.7,80678.21,9498.56,5652.86
"01053",1,5096.38444444444,3061.78555555556,777.837777777778,482.882222222222,2034.59888888889,4998.09444444444,2989.89888888889,690.097777777778,491.685555555556,2008.19666666667,428.094444444444,8.24888888888889,12.8344444444444,22.0788888888889,82.0544444444444,245.545555555556,177.831111111111,127.038888888889,93.0611111111111,35.1455555555556,351.707777777778,703.724444444444,761.113333333333,189.574444444444,307.774444444444,406.137777777778,5.12555555555556,12.3,19.61,80.1466666666667,206.48,150.33,116.168888888889,88.2322222222222,34.8577777777778,342.398888888889,657.43,866.758888888889,182.46,311.382222222222,"Escambia ","Alabama",323.4,362.71,739.6,1035.31,229.53,829.09,1160.85,257.33,470.08,9.82,20.1,31.86,90.22,526.98,11.01,22.53,35.72,101.14,348.29,649.56,390.48,728.24,788.41,225.44,174.43,136.02,101.66,45.97,883.85,252.74,195.51,152.48,113.98,51.53,47408.45,2242.19,5826.31,3584.12,2513.86,53155.37,6531.87,4018.01
"01055",1,4937.92178571429,2937.87607142857,741.691428571429,477.020714285714,2000.045,4822.89857142857,2851.66964285714,659.460714285714,478.823928571429,1971.22928571429,410.292142857143,6.83714285714286,13.5764285714286,21.1939285714286,78.2375,229.242857142857,161.625714285714,125.032857142857,96.435,32.8975,335.865,669.236071428571,772.330357142857,184.654642857143,324.317857142857,386.169285714286,4.62785714285714,12.5778571428571,19.3135714285714,75.33,193.284642857143,138.185,113.753928571429,90.9182142857143,32.6810714285714,322.554285714286,630.1025,859.539642857143,179.539642857143,330.216785714286,"Etowah ","Alabama",378.25,425.52,773.32,1117.46,242.28,869.7,1256.94,272.5,474.96,9.7,21.43,33.48,89.98,534.16,10.91,24.1,37.66,101.19,363.2,682.47,408.48,767.58,803.16,225.23,166.42,143.5,112.73,47.22,903.24,253.3,187.13,161.37,126.79,53.1,50874.82,2401.27,6070.74,3669.48,2700.84,57223.99,6827.69,4126.85
"01057",1,4796.25,2884.736,734.716,449.454,1911.512,4771.468,2842.812,659.052,464.948,1928.656,403.438,8.072,11.826,20.962,77.09,233.114,170.822,119.288,85.634,33.194,332.502,666.766,711.422,177.152,279.77,386.554,4.934,11.634,18.498,76.192,197.214,144.4,111.61,83.272,33.148,324.962,635.27,833.822,172.718,289.894,"Fayette ","Alabama",323.9,356.89,766.37,1066.82,236.87,844.73,1175.81,261.07,488.98,10.16,20.3,32.82,94.43,539,11.2,22.37,36.18,104.09,361.67,668.64,398.66,736.95,820.05,236.8,187.13,138.33,101.75,47.84,903.95,261.05,206.34,152.45,112.12,52.73,48817.16,2311.27,6030.61,3719.34,2547.42,53804.62,6647.13,4099.71
"01059",1,4934.29,2964.34222222222,754.558888888889,461.382222222222,1969.94777777778,4898.38333333333,2915.24888888889,674.414444444444,476.397777777778,1983.13555555556,414.278888888889,8.21777777777778,12.1744444444444,21.5055555555556,79.0666666666667,239.918888888889,175.14,122.511111111111,87.68,33.9944444444444,341.412222222222,687.158888888889,732.707777777778,182.235555555556,288.968888888889,396.316666666667,5.04555555555556,11.8811111111111,18.9622222222222,78.0011111111111,201.927777777778,147.568888888889,114.077777777778,85.1811111111111,33.8055555555556,333.41,652.56,856.694444444444,176.993333333333,300.835555555556,"Franklin ","Alabama",361.52,396.43,825.34,1142.54,251.11,905.33,1253.17,275.41,511.41,11.01,21.4,35.05,97.48,561.18,12.08,23.47,38.46,106.97,389.99,714.48,427.98,783.84,867.49,248.38,194.42,148.77,109.6,50.92,951.89,272.61,213.45,163.16,120.17,55.86,52719.46,2487.74,6426.34,3938.61,2728.62,57833.68,7050.31,4321.69
"01061",1,4774.79166666667,2889.7,737.216666666667,449.036666666667,1885.09166666667,4721.93166666667,2847.35166666667,653.843333333333,465.643333333333,1874.57833333333,403.995,8.67666666666667,11.295,20.9133333333333,77.8,234.798333333333,173.461666666667,118.228333333333,84.1216666666667,33.805,333.631666666667,662.428333333333,693.376666666667,176.028333333333,271.326666666667,387.625,4.99333333333333,11.3033333333333,18.5066666666667,76.855,197.998333333333,144.876666666667,108.021666666667,80.7183333333333,33.485,329.371666666667,619.215,804.038333333333,171.66,278.776666666667,"Geneva ","Alabama",321.66,358.2,779.48,1065.22,236.65,867.69,1185.83,263.43,487.33,10.25,20.45,32.54,94.02,542.38,11.41,22.76,36.22,104.63,358.83,667.49,399.4,743,819.99,235.32,187.32,139.76,102.31,48.09,912.65,261.89,208.43,155.58,113.91,53.52,48865.6,2323.49,6039.7,3716.2,2586.55,54397.27,6722.75,4136.21
"01063",1,4380.17666666667,2647.16333333333,678.096666666667,413.143333333333,1733.01333333333,4133.4,2493.23333333333,582.803333333333,406.723333333333,1640.17,369.703333333333,7.60666666666667,11.2366666666667,19.22,71.3633333333333,212.446666666667,158.426666666667,111.43,79.8033333333333,31.3666666666667,301.596666666667,610.226666666667,637.633333333333,163.52,258.18,336.716666666667,4.36,10.5266666666667,16.3866666666667,67.1566666666667,174.023333333333,129.1,99.0133333333333,73.0933333333333,29.9333333333333,283.55,542.98,705.166666666667,151.016666666667,248.486666666667,"Greene ","Alabama",221.54,249.66,572.83,779.65,177.32,644.59,877.52,199.55,370.79,7.75,15.88,24.05,72.41,417.01,8.71,17.87,27.06,81.43,260.36,496.88,292.9,559.05,614.59,176.13,140.71,105.45,76.29,36.17,691.35,198.06,158.16,118.7,85.92,40.69,35489.85,1700.89,4488.37,2787.48,1914.31,39943.21,5049.9,3135.58
"01065",1,4500.99333333333,2728.36333333333,698.84,418.543333333333,1772.62833333333,4452.16166666667,2690.29333333333,624.076666666667,435.528333333333,1761.87,381.265,8.405,10.6516666666667,19.8166666666667,73.4666666666667,222.751666666667,166.975,112.101666666667,78.155,32.3883333333333,313.19,632.166666666667,642.905,166.416666666667,249.62,364.73,4.80333333333333,10.7516666666667,17.4316666666667,72.76,189.165,140.075,103.92,75.4316666666667,32.2233333333333,309.311666666667,588.535,753.921666666667,160.256666666667,253.515,"Hale ","Alabama",289.27,327.48,757.09,1025.93,232.56,856.89,1161.19,263.21,489.31,10.3,20.59,31.66,95.56,553.72,11.65,23.3,35.83,108.13,345.57,654.19,391.08,740.38,811.05,233.84,188.3,137.46,98.65,47.79,917.85,264.61,213.06,155.59,111.67,54.08,46803.04,2240.9,5919.54,3678.64,2536.34,52972.64,6699.42,4163.08
"01067",1,4951.73833333333,2997.035,763.86,465.848333333333,1954.70666666667,4900.935,2959.71166666667,680.746666666667,483.641666666667,1941.22333333333,418.73,8.935,11.695,21.63,80.7416666666667,243.176666666667,179.716666666667,122.506666666667,87.4283333333333,35.1783333333333,345.343333333333,688.058333333333,717.79,182.966666666667,281.816666666667,402.246666666667,5.20166666666667,11.7566666666667,19.265,79.9416666666667,206.306666666667,151.203333333333,112.456666666667,83.89,35.0333333333333,341.823333333333,642.911666666667,831.915,177.623333333333,287.555,"Henry ","Alabama",386.15,431.77,882.82,1223.41,270.73,987.86,1368.66,302.87,565.14,12.04,23.41,38.43,108.18,632.42,13.48,26.18,43,121.06,427.05,781.28,477.92,874.1,944.5,272.77,213.11,159.15,117.93,55.16,1057.06,305.32,238.65,178.05,131.88,61.73,56963.54,2662.28,6976.34,4314.06,2978.5,63731.29,7806.16,4827.66
"01069",1,5573.80476190476,3295.08428571429,829.157142857143,540.074761904762,2278.72095238095,5382.94523809524,3150.36095238095,731.119047619048,535.385714285714,2232.58380952381,457.347619047619,7.19380952380952,16.157619047619,23.8228571428571,86.6233333333333,254.59619047619,177.829523809524,141.845238095238,111.98,36.7690476190476,375.061904761905,760.083333333333,890.807142857143,207.582380952381,372.880952380952,423.421428571429,4.93952380952381,14.3419047619048,21.7495238095238,81.9771428571429,213.660476190476,149.927142857143,128.617619047619,104.685238095238,36.1609523809524,352.720952380952,712.680476190476,982.266666666667,199.292857142857,376.041428571429,"Houston ","Alabama",460.1,519.95,936.33,1352.83,292.85,1058.15,1528.8,330.89,554.1,11.1,26.47,39.48,104.8,626.1,12.54,29.9,44.61,118.42,422.22,810.11,477.09,915.36,938.94,259.32,187.77,173.81,136.97,56.5,1060.9,293.04,212.2,196.35,154.74,63.83,60768.03,2913.33,7221.97,4308.65,3292.3,68677.26,8160.79,4868.49
"01071",1,5371.75818181818,3222.43272727273,818.933636363636,506.158181818182,2149.32363636364,5258.01454545455,3121.28272727273,723.769090909091,513.848181818182,2136.73090909091,450.34,8.65272727272727,13.5727272727273,23.4481818181818,85.9681818181818,258.521818181818,188.163636363636,133.967272727273,97.7345454545455,36.8927272727273,371.100909090909,743.902727272727,806.574545454546,198.759090909091,320.741818181818,424.074545454545,5.34090909090909,13.0127272727273,20.4618181818182,83.3418181818182,215.304545454545,156.817272727273,123.470909090909,93.6054545454545,36.2372727272727,355.53,699.769090909091,926.804545454545,191.129090909091,327.780909090909,"Jackson ","Alabama",343.63,381.06,798.5,1102.16,243.12,885.81,1222.63,269.7,499.31,10.53,20.79,33.89,95.82,553.92,11.68,23.06,37.59,106.31,376.02,690.52,417.07,765.96,843.18,242.21,191.21,143.2,105.75,49.24,935.36,268.7,212.15,158.84,117.29,54.62,50832.09,2398.12,6224.12,3826,2660.22,56384.45,6904.46,4244.24
"01073",1,6175.24013605442,3616.82074829932,905.194965986395,609.514013605442,2558.41904761905,5942.91421768707,3444.44768707483,800.902789115646,597.950204081633,2498.46639455782,500.588707482993,6.9191156462585,19.08,26.344693877551,94.7755102040816,270.530068027211,185.552721088435,159.961700680272,131.995442176871,39.9541496598639,410.349591836735,827.159591836735,1025.37693877551,231.255850340136,445.51231292517,460.322517006803,5.09619047619048,16.8370068027211,24.6268707482993,88.4565306122449,229.654761904762,157.781020408163,144.051360544218,122.782925170068,39.3326530612245,381.324965986395,779.449455782313,1107.86605442177,225.65306122449,449.918027210884,"Jefferson ","Alabama",560.52,634.32,1062.71,1595.48,339.49,1202.15,1805.49,384.08,626.99,12.41,32.23,46.07,118.75,708.9,14.04,36.51,52.12,134.28,484.23,939.61,547.63,1062.76,1063.19,286.77,200.78,203.19,165.22,65.37,1201.94,324.07,226.83,229.83,186.92,73.98,70599.65,3397.96,8296,4898.04,3844.99,79853.41,9383.25,5538.26
"01075",1,4690.96333333333,2835.53,724.723333333333,435.28,1855.43333333333,4685.79666666667,2811.35333333333,650.78,455.5,1874.44666666667,396.4,8.52333333333333,11.0233333333333,20.57,76.0033333333333,231.976666666667,172.39,115.983333333333,80.88,33.0966666666667,327.043333333333,657.843333333333,678.566666666667,172.656666666667,261.25,382.283333333333,4.99,11.1333333333333,18.0966666666667,75.7866666666667,196.796666666667,145.213333333333,108.716666666667,79.2133333333333,33.0933333333333,323.26,623.813333333333,805.52,168.193333333333,271.96,"Lamar ","Alabama",312.48,344.98,790.98,1073.3,240.36,873.21,1184.86,265.33,507.44,10.81,20.59,33.56,98.52,560.14,11.93,22.72,37.05,108.76,373.18,684.07,412.01,755.13,850.63,246.98,200.28,141.33,100.81,49.74,939.04,272.66,221.13,156,111.27,54.91,49565,2344.95,6196.45,3851.5,2588.68,54718.6,6840.38,4251.69
"01077",1,5225.70157894737,3101.07526315789,780.866315789474,506.425789473684,2124.62631578947,5060.39052631579,2977.81473684211,688.770526315789,503.831052631579,2082.57736842105,431.948947368421,7.08631578947368,14.7815789473684,22.5573684210526,82.4110526315789,240.426315789474,168.617368421053,132.658421052632,103.083157894737,34.961052631579,354.551052631579,709.336315789474,822.627894736842,195.489473684211,351.354210526316,401.754210526316,4.76473684210526,13.5142105263158,20.37,78.3015789473684,201.021052631579,142.464736842105,120.092631578947,97.0226315789474,34.2626315789474,335.400526315789,664.242631578947,910.188947368421,189.264736842105,354.624210526316,"Lauderdale ","Alabama",418.86,469.12,836.24,1219.65,263.79,935.64,1365.17,295.21,508.41,10.23,23.57,36.27,96.19,568.86,11.44,26.37,40.58,107.63,391.51,738.37,438.17,826.38,859.98,239.8,174.63,155.46,123.56,50.97,962.19,268.29,195.31,173.93,138.32,57.02,55145.1,2613.85,6553.01,3939.16,2925.3,61726.31,7333.03,4407.73
"01079",1,5513.23666666667,3318.53888888889,846.491111111111,512.543333333333,2194.69888888889,5457.32888888889,3250.82555555556,753.781111111111,529.125555555556,2206.50222222222,463.69,9.50444444444445,13.37,24.1155555555556,88.4977777777778,269.98,198.977777777778,136.664444444444,96.5922222222222,38.2988888888889,382.521111111111,771.788888888889,811.167777777778,202.975555555556,314.468888888889,441.851111111111,5.68222222222222,13.1311111111111,21.0322222222222,87.1133333333333,226.368888888889,166.127777777778,127.455555555556,93.9922222222222,37.9,371.868888888889,730.224444444444,952.948888888889,196.072222222222,326.641111111111,"Lawrence ","Alabama",370.24,415.52,846.91,1172.46,257.88,950.72,1316.2,289.51,519.18,10.81,22.44,35.2,99.18,582.9,12.14,25.19,39.52,111.36,384.88,723.22,432.05,811.89,876.88,249.46,192.75,153.11,115.05,51.3,984.46,280.08,216.42,171.87,129.15,57.59,53454.94,2548.66,6527.74,3979.08,2861.05,60005.93,7328.25,4467.2
"01081",1,5404.52761904762,3137.81476190476,782.952857142857,520.528095238095,2266.71333333333,5173.2,2975.57142857143,690.64,509.831428571429,2197.62904761905,433.267142857143,6.27666666666667,16.7633333333333,23.1280952380952,81.8366666666667,238.435238095238,161.09380952381,138.124761904762,109.802857142857,35.2552380952381,355.716666666667,745.847142857143,888.86619047619,203.69,405.625714285714,394.715238095238,4.49095238095238,14.6314285714286,21.1985714285714,76.1980952380952,199.957142857143,136.771904761905,125.048095238095,102.94380952381,34.35,329.342857142857,692.567142857143,966.85619047619,194.275238095238,403.101904761905,"Lee ","Alabama",500.7,568.65,1027.46,1485.68,318.39,1166.07,1686.9,361.38,571.4,11.67,30.45,42.55,108.04,648.39,13.24,34.56,48.31,122.59,440.47,853.61,499.92,968.88,966.27,261,185.92,187.51,145.31,61.33,1096.37,296.15,210.82,212.8,164.94,69.61,64929.79,3211.89,7696.1,4484.2,3646.52,73716.54,8735.19,5088.67
"01083",1,6024.10428571429,3575.57285714286,900.972142857143,577.590714285714,2448.53357142857,5842.02214285714,3434.64785714286,793.507142857143,577.43,2407.37357142857,497.767857142857,8.30071428571429,16.5671428571429,25.9064285714286,94.3492857142857,280.165,197.392142857143,151.385,116.482857142857,39.9728571428571,409.177142857143,825.221428571429,944.213571428571,223.62,389.184285714286,464.206428571429,5.54,15.0528571428571,23.285,90.12,233.632857142857,165.437857142857,137.465,109.925714285714,39.2585714285714,388.041428571429,773.163571428571,1052.99285714286,214.782857142857,395.071428571429,"Limestone ","Alabama",540.55,606.13,1099.66,1586.81,340.53,1230.62,1777.67,381.19,655.96,13.32,30.19,46.45,123.55,733.67,14.88,33.79,52,138.13,502.89,953.37,562.67,1067.08,1109.77,310.03,225.77,201.57,158.42,66.09,1241.08,346.68,252.07,225.57,177.43,73.94,71784.81,3417.5,8509.46,5091.96,3827.55,80394.23,9523.63,5696.08
"01085",1,4515.655,2742.505,702.3575,422.4525,1773.15,4464.8825,2705.885,625.7175,439.41,1759,383.2875,8.4975,10.62,19.855,74.08,223.155,167.82,112.7125,78.755,32.58,315.175,630.5275,644.8725,166.7575,250.9675,367.3675,4.82,10.76,17.5425,73.285,189.5375,140.4275,103.59,75.905,32.28,311.9925,585.325,752.5425,161.78,256.7375,"Lowndes ","Alabama",261.72,295.46,683.6,926.5,209.28,771.8,1046.04,236.29,444.17,9.42,18.21,28.89,86.61,501.49,10.63,20.56,32.62,97.79,318.34,593.02,359.39,669.54,738.52,214.3,173.82,123.25,87.72,43.28,833.81,241.95,196.24,139.16,99.04,48.86,42528.81,2023.23,5369.42,3346.19,2284.26,48014.54,6062.22,3777.96
"01087",1,4499.213,2674.527,677.729,429.35,1824.685,4206.538,2495.558,584.533,413.955,1710.978,372.315,6.506,12.833,19.419,71.426,208.484,150.247,115.572,86.406,30.951,302.565,623.326,691.848,169.988,302.772,334.618,4.14,11.257,16.871,65.99,171.57,124.809,102.104,78.542,29.413,279.616,553.77,744.129,156.053,287.866,"Macon ","Alabama",333.03,371.24,735.45,1031.33,230.08,820.79,1150.78,256.76,451.16,9.14,21.04,30.96,86.86,503.7,10.21,23.48,34.55,96.99,331.99,638.21,370.5,712.2,761.42,211.29,160.09,138.27,105.98,45.14,849.95,235.93,178.83,154.28,118.19,50.39,46679.92,2235.95,5703.55,3467.59,2495.03,52086.31,6365.69,3870.66
"01089",1,7146.72109589041,4176.13273972603,1040.95712328767,705.191095890411,2970.58904109589,6809.97630136986,3932.09315068493,911.377123287671,686.123835616438,2877.88273972603,577.208630136986,7.80643835616438,21.9054794520548,30.4631506849315,108.751506849315,312.548219178082,212.088356164384,183.502054794521,152.942602739726,45.7691780821918,474.97301369863,959.294657534247,1195.39,265.583835616438,511.896438356164,525.190273972603,5.77534246575342,19.1042465753425,28.2461643835616,100.460410958904,262.101917808219,177.907671232877,163.98698630137,141.134109589041,44.7531506849315,435.532328767123,898.384657534247,1278.4795890411,256.278767123288,510.622054794521,"Madison ","Alabama",621.15,697.37,1177.18,1771.13,373.78,1321.15,1988.06,419.45,686.8,13.56,35.21,50.6,129.52,770.47,15.21,39.49,56.77,145.28,532.66,1033.63,597.66,1159.79,1159.35,314.12,217.83,221.68,179.8,71.98,1300.5,352.4,244.29,248.69,201.7,80.77,78155.42,3773.4,9143.81,5370.41,4235.52,87721.54,10260.7,6025.18
"01091",1,4945.14,2983.04833333333,760.766666666667,465.398333333333,1962.09333333333,4841.57,2908.66833333333,673.563333333333,476.153333333333,1932.905,416.788333333333,8.62666666666667,12.0883333333333,21.6,80.0916666666667,240.133333333333,177.633333333333,123.718333333333,88.8683333333333,34.7683333333333,342.553333333333,685.318333333333,726.766666666667,182.875,287.656666666667,394.62,5.06166666666667,11.8916666666667,19.1033333333333,78.15,202.308333333333,148.44,112.955,84.7183333333333,34.3083333333333,333.35,635.953333333333,832.115,176.251666666667,291.685,"Marengo ","Alabama",325.29,363.8,762.88,1060.37,236,853.45,1186.31,264.05,482.03,10.05,21.09,32.46,92.91,539.36,11.25,23.59,36.31,103.96,352.21,664.27,393.98,743.17,806.66,229.39,178.3,140.58,104.69,47.41,902.52,256.66,199.5,157.28,117.13,53.04,48277.16,2301.71,5968.75,3667.04,2574.97,54007.64,6677.78,4102.81
"01093",1,4912.5,2956.09375,753.26875,458.41125,1956.40625,4863.1725,2902.13,671.8975,472.44125,1961.0425,413.43875,8.3475,11.94875,21.4225,79.0175,240.52625,175.74375,121.51875,86.50625,34.03625,340.75625,686.14,723.66875,181.67875,284.25875,394.6725,5.0775,11.68375,18.745,77.945,202.02,148.13625,113.1925,83.5125,33.875,332.5025,648.84,845.7075,175.105,291.90375,"Marion ","Alabama",312.75,345.07,766.61,1045.32,232.85,845.65,1153.14,256.87,487.85,10.41,19.96,32.59,94.25,538.17,11.49,22.02,35.95,103.97,362.47,663.67,399.86,732.16,820.15,237.29,190.51,137.37,99.01,47.89,904.73,261.74,210.11,151.56,109.24,52.83,48318.96,2281.99,5998.54,3716.55,2517.38,53303.42,6617.28,4099.9
"01095",1,5603.97866666667,3355.48133333333,850.295333333333,532.427333333333,2248.49866666667,5436.656,3225.33466666667,743.139333333333,535.166666666667,2211.322,468.116,8.73466666666667,14.408,24.334,89.3526666666667,267.475333333333,192.497333333333,140.022,103.537333333333,38.234,386.222666666667,770.699333333333,849.575333333333,207.386,342.742666666667,437.838666666667,5.422,13.5713333333333,21.384,85.71,220.829333333333,158.929333333333,126.416666666667,98.0826666666667,37.156,368.116,718.120666666667,958.454666666667,199.260666666667,350.412666666667,"Marshall ","Alabama",412.09,455.43,898.09,1259.56,276.42,992.52,1391.96,305.46,544.84,11.47,24.16,37.85,103.74,602.09,12.67,26.7,41.82,114.64,416.21,777.73,459.92,859.44,922.59,259.88,197.7,163.28,124.05,55.28,1019.51,287.18,218.46,180.44,137.09,61.09,57626.31,2735.89,6948.18,4212.29,3023.47,63681.5,7678.33,4654.86
"01097",1,5291.18210526316,3117.80394736842,783.035701754386,516.409122807018,2173.37701754386,5123.10938596491,2990.06219298246,695.679035087719,510.835087719298,2133.04754385965,432.508421052632,6.43070175438597,15.9176315789474,22.5818421052632,82.0440350877193,237.304035087719,164.914298245614,136.21201754386,108.641929824561,34.6835964912281,353.713070175439,716.441140350877,856.643684210526,198.294649122807,369.786578947368,400.520263157895,4.59798245614035,14.1460526315789,20.9228947368421,77.4382456140351,201.330438596491,140.881315789474,123.778070175439,101.938070175439,34.2663157894737,332.674035087719,674.724561403509,940.011140350877,192.497631578947,375.013070175439,"Mobile ","Alabama",441.37,496,876.6,1280.68,276.7,984.42,1438.74,310.79,520.34,10.34,25.24,37.35,98.38,584.48,11.61,28.34,41.96,110.51,398.36,765.82,447.54,860.32,881.52,242.1,173.44,164.34,130.92,53.18,990.05,271.92,194.74,184.54,147.08,59.73,57431.93,2749,6800.51,4051.51,3087.94,64524.43,7638.67,4550.72
